"Id","Name","Code","ShortName","ShortNameLatin","Depots","IsCity","CityCode","IsSalePoint"
"846","ОСТ.ПУНКТ 218 КМ","2704949","ОП 218 КМ","OP 218 KM",NULL,False,"27",False
"847","АРАЛ ТЕНИЗИ","2704950","АРАЛ ТЕНИЗИ","ARAL TENIZI",NULL,False,"27",False
"848","ОСТ ПУНКТ 215 КМ","2704951","ОП 215 КМ","OP 215 KM",NULL,False,"27",False
"849","СЕМИГЛАВЫЙ МАР","2704952","СЕМИГЛ МАР","SEMIGL MAR",NULL,False,"27",False
"850","ВАВИЛИНО","2704953","ВАВИЛИНО","VAVILINO",NULL,False,"27",False
"851","ТАСКАЛА","2704954","ТАСКАЛА","TASKALA",NULL,False,"27",False
"852","РОДНИКИ","2704955","РОДНИКИ","RODNIKI",NULL,False,"27",False
"853","ДЕРКУЛ","2704956","ДЕРКУЛ","DERKUL",NULL,False,"27",False
"854","ПЕРЕМЕТНАЯ","2704957","ПЕРЕМЕТНАЯ","PEREMETNAIA",NULL,False,"27",False
"855","БЕЛЕС","2704958","БЕЛЕС","BELES",NULL,False,"27",False
"856","КАРДОН","2704959","КАРДОН","KARDON",NULL,False,"27",False
"857","ДОССОР","2704960","ДОССОР","DOSSOR",NULL,False,"27",False
"858","ПОЙМА","2704961","ПОЙМА","POIMA",NULL,False,"27",False
"859","КОЛУЗАНОВО","2704962","КОЛУЗАНОВО","KOLUZANOVO",NULL,False,"27",False
"860","ЖАЙЫК","2704963","ЖАЙЫК","JAIYK",NULL,False,"27",False
"861","ОСТ.ПУНКТ 1338 КМ","2704964","ОП 1338 КМ","OP 1338 KM",NULL,False,"27",False
"862","ТАКСАЙ","2704965","ТАКСАЙ","TAKSAI",NULL,False,"27",False
"863","АЛГАБАС","2704966","АЛГАБАС","ALGABAS",NULL,False,"27",False
"864","АНГАТЫ","2704967","АНГАТЫ","ANGATY",NULL,False,"27",False
"865","ГУГНЯ","2704968","ГУГНЯ","GUGNIA",NULL,False,"27",False
"866","ПЕПЕЛ","2704969","ПЕПЕЛ","PEPEL",NULL,False,"27",False
"867","ЖАНАКОРГАН","2704970","ЖАНАКОРГАН","ZHANAKORGAN",NULL,False,"27",False
"868","СУЛУСАЙ","2704971","СУЛУСАЙ","SULUSAI",NULL,False,"27",False
"869","АМАНГЕЛЬДЫ","2704973","АМАНГЕЛЬДЫ","AMANGELDY",NULL,False,"27",False
"870","ТУЗОВО","2704975","ТУЗОВО","TUZOVO",NULL,False,"27",False
"871","ОСТ.ПУНКТ 1473 КМ","2704976","ОП 1473 КМ","OP 1473 KM",NULL,False,"27",False
"872","УЮТНЫЙ","2704977","УЮТНЫЙ","UIUTNYI",NULL,False,"27",False
"873","БЛОК ПОСТ 1046 КМ","2704978","БП 1046 КМ","BP 1046 KM",NULL,False,"27",False
"874","БАЗЫРОВО","2704979","БАЗЫРОВО","BAZYROVO",NULL,False,"27",False
"875","МАКАТ","2704980","МАКАТ","MAKAT",NULL,False,"27",False
"876","РАЗ'ЕЗД N25","2704982","РЗД N25","RZD N25",NULL,False,"27",False
"877","ЧАШКАН","2704984","ЧАШКАН","CHASHKAN",NULL,False,"27",False
"878","ТАВШОН","2704985","ТАВШОН","TAVSHON",NULL,False,"27",False
"879","ЖУЛДУЗ","2704986","ЖУЛДУЗ","JULDUZ",NULL,False,"27",False
"880","САГАРЧИН","2704987","САГАРЧИН","SAGARCHIN",NULL,False,"27",False
"881","КОС-АРАЛ","2704988","КОС АРАЛ","KOS ARAL",NULL,False,"27",False
"882","БЕСТАМАК","2704989","БЕСТАМАК","BESTAMAK",NULL,False,"27",False
"883","ЖОСАЛЫ","2704990","ЖОСАЛЫ","ZHOSALY",NULL,False,"27",False
"884","КОБЕК","2704991","КОБЕК","KOBEK",NULL,False,"27",False
"885","ЦВИЛИНГА","2704992","ЦВИЛИНГА","CVILINGA",NULL,False,"27",False
"886","БЛОК ПОСТ 1104 КМ","2704993","БП 1104 КМ","BP 1104 KM",NULL,False,"27",False
"887","АФАНАСЬЕВО","2704994","АФАНАСЬЕВО","AFANASEVO",NULL,False,"27",False
"888","БЛОК ПОСТ 1152 КМ","2704995","БП 1152 КМ","BP 1152 KM",NULL,False,"27",False
"889","БАКСАЙ","2704996","БАКСАЙ","BAKSAI",NULL,False,"27",False
"890","ЖАНГИЗ-АГАЧ","2704997","ЖАНГИЗ АГ","JANGIZ AG",NULL,False,"27",False
"891","ТУМАННОЕ","2704998","ТУМАННОЕ","TUMANNOE",NULL,False,"27",False
"892","КЫЗЫЛОРДА","2704999","КЫЗЫЛОРДА","KYZYLORDA",NULL,False,"27",False
"893","ОСТ.ПУНКТ 717 КМ","2705000","ОП 717 КМ","OP 717 KM",NULL,False,"27",False
"894","ОСТ.ПУНКТ 728 КМ","2705001","ОП 728 КМ","OP 728 KM",NULL,False,"27",False
"895","ОСТ.ПУНКТ 756 КМ","2705002","ОП 756 КМ","OP 756 KM",NULL,False,"27",False
"896","ОСТ.ПУНКТ 802 КМ","2705003","ОП 802 КМ","OP 802 KM",NULL,False,"27",False
"897","ОСТ.ПУНКТ 812 КМ","2705004","ОП 812 КМ","OP 812 KM",NULL,False,"27",False
"898","ОСТ.ПУНКТ 849 КМ","2705005","ОП 849 КМ","OP 849 KM",NULL,False,"27",False
"899","ОСТ.ПУНКТ 861 КМ","2705006","ОП 861 КМ","OP 861 KM",NULL,False,"27",False
"900","ОСТ.ПУНКТ 871 КМ","2705007","ОП 871 КМ","OP 871 KM",NULL,False,"27",False
"901","ОСТ.ПУНКТ 882 КМ","2705008","ОП 882 КМ","OP 882 KM",NULL,False,"27",False
"902","ОСТ.ПУНКТ 921 КМ","2705009","ОП 921 КМ","OP 921 KM",NULL,False,"27",False
"903","ОСТ.ПУНКТ 943 КМ","2705010","ОП 943 КМ","OP 943 KM",NULL,False,"27",False
"904","ОСТ.ПУНКТ 964 КМ","2705011","ОП 964 КМ","OP 964 KM",NULL,False,"27",False
"905","ОСТ.ПУНКТ 989 КМ","2705012","ОП 989 КМ","OP 989 KM",NULL,False,"27",False
"906","ОСТ.ПУНКТ 188 КМ","2705781","ОП 188 КМ","OP 188 KM",NULL,False,"27",False
"907","ОСТ.ПУНКТ 182 КМ","2705782","ОП 182 КМ","OP 182 KM",NULL,False,"27",False
"908","ОСТ.ПУНКТ 154 КМ","2705783","ОП 154 КМ","OP 154 KM",NULL,False,"27",False
"909","МАНАТА","2705784","МАНАТА","MANATA",NULL,False,"27",False
"910","ТАМАК","2705785","ТАМАК","TAMAK",NULL,False,"27",False
"911","РАЗ'ЕЗД N157","2705786","РЗД N157","RZD N157",NULL,False,"27",False
"912","ШОКПАРТОГАЙ","2705787","ШОКПАРТОГАЙ","SHOKPARTOGAI",NULL,False,"27",False
"913","БАЙТЕРЕК","2705788","БАЙТЕРЕК","BAITEREK",NULL,False,"27",False
"914","КЫЗЫЛЖАР","2705789","КЫЗЫЛЖАР","KYZYLJAR",NULL,False,"27",False
"915","РАЗ'ЕЗД N33","2705791","РЗД N33","RZD N33",NULL,False,"27",False
"916","РАЗ'ЕЗД N38","2705792","РЗД N38","RZD N38",NULL,False,"27",False
"917","КУМСАЙ","2705794","КУМСАЙ","KUMSAI",NULL,False,"27",False
"918","ОСТ.ПУНКТ N51","2705795","ОП N51","OP N51",NULL,False,"27",False
"919","ОСТ.ПУНКТ N52","2705796","ОП N52","OP N52",NULL,False,"27",False
"920","ТАЛДЫСАЙ","2705797","ТАЛДЫСАЙ","TALDYSAI",NULL,False,"27",False
"921","КРАСНОМАДЬЯРСКИЙ","2705798","КРАСНОМАД","KRASNOMAD",NULL,False,"27",False
"922","ТАС","2705799","ТАС","TAS",NULL,False,"27",False
"923","ОСТ.ПУНКТ 119 КМ","2705801","ОП 119 КМ","OP 119 KM",NULL,False,"27",False
"924","АКЕСПЕ","2705802","АКЕСПЕ","AKESPE",NULL,False,"27",False
"925","САРЫУЛЕК","2705803","САРЫУЛЕК","SARYULEK",NULL,False,"27",False
"926","ОСТ.ПУНКТ 2329 КМ","2705804","ОП 2329 КМ","OP 2329 KM",NULL,False,"27",False
"927","ОСТ.ПУНКТ 12 КМ","2705805","ОП 12 КМ","OP 12 KM",NULL,False,"27",False
"928","ОСТ.ПУНКТ 1129 КМ","2705806","ОП 1129 КМ","OP 1129 KM",NULL,False,"27",False
"929","ОСТ.ПУНКТ 2387","2705807","ОП 2387","OP 2387",NULL,False,"27",False
"930","СОРШИККАН","2705808","СОРШИККАН","SORSHIKKAN",NULL,False,"27",False
"931","ОСТ.ПУНКТ 1097 КМ","2705809","ОП 1097 КМ","OP 1097 KM",NULL,False,"27",False
"932","ПОТУЙ","2705810","ПОТУЙ","POTUI",NULL,False,"27",False
"933","УКИЛИСАЙ","2705811","УКИЛИСАЙ","UKILISAI",NULL,False,"27",False
"934","ОСТ.ПУНКТ 1080 КМ","2705812","ОП 1080 КМ","OP 1080 KM",NULL,False,"27",False
"935","УИНДИ","2705813","УИНДИ","UINDI",NULL,False,"27",False
"936","ОСТ.ПУНКТ 1070 КМ","2705814","ОП 1070 КМ","OP 1070 KM",NULL,False,"27",False
"937","ЕНБЕКШИКАЗАХ","2705815","ЕНБЕКШИКАЗ","ENBEKSHIKAZ",NULL,False,"27",False
"938","ТУБЕК","2705816","ТУБЕК","TUBEK",NULL,False,"27",False
"939","БОСТАНДЫК","2705817","БОСТАНДЫК","BOSTANDYK",NULL,False,"27",False
"940","ОСТ.ПУНКТ 1050 КМ","2705818","ОП 1050 КМ","OP 1050 KM",NULL,False,"27",False
"941","АКЖАР","2705819","АКЖАР","AKJAR",NULL,False,"27",False
"942","ОСТ.ПУНКТ 1037 КМ","2705820","ОП 1037 КМ","OP 1037 KM",NULL,False,"27",False
"943","ОСТ.ПУНКТ 1013 КМ","2705821","ОП 1013 КМ","OP 1013 KM",NULL,False,"27",False
"944","КЕМЕ-САЛГАН","2705822","КЕМЕ САЛГА","KEME SALGA",NULL,False,"27",False
"945","ОСТ.ПУНКТ 44 КМ","2705823","ОП 44 КМ","OP 44 KM",NULL,False,"27",False
"946","ОСТ.ПУНКТ 52 КМ","2705824","ОП 52 КМ","OP 52 KM",NULL,False,"27",False
"947","КОКТОНДЫ","2705825","КОКТОНДЫ","KOKTONDY",NULL,False,"27",False
"948","ОСТ.ПУНКТ 78 КМ","2705826","ОП 78 КМ","OP 78 KM",NULL,False,"27",False
"949","МАЙЛЫКУН","2705827","МАЙЛЫКУМ","MAILYKUM",NULL,False,"27",False
"950","БУРЕБАЙ","2705828","БУРЕБАЙ","BUREBAI",NULL,False,"27",False
"951","РАЗ'ЕЗД N16","2705829","РЗД N16","RZD N16",NULL,False,"27",False
"952","БАКТЫСАЙ","2705830","БАКТЫСАЙ","BAKTYSAI",NULL,False,"27",False
"953","БОРИТЕСКЕН","2705831","БОРИТЕСКЕН","BORITESKEN",NULL,False,"27",False
"954","ЖЕТИТОБЕ","2705832","ЖЕТИТОБЕ","ZHETITOBE",NULL,False,"27",False
"955","ОСТ.ПУНКТ 94 КМ","2705833","ОП 94 КМ","OP 94 KM",NULL,False,"27",False
"956","РАЗ'ЕЗД N313","2705834","РЗД N313","RZD N313",NULL,False,"27",False
"957","РАЗ'ЕЗД 174 КМ","2705839","РЗД 174 КМ","RZD 174 KM",NULL,False,"27",False
"958","РАЗ'ЕЗД 236 КМ","2705841","РЗД 236 КМ","RZD 236 KM",NULL,False,"27",False
"959","РАЗ'ЕЗД 265 КМ","2705842","РЗД 265 КМ","RZD 265 KM",NULL,False,"27",False
"960","РАЗ'ЕЗД 279 КМ","2705843","РЗД 279 КМ","RZD 279 KM",NULL,False,"27",False
"961","КЕНБАЙ","2705844","КЕНБАЙ","KENBAI",NULL,False,"27",False
"962","РАЗ'ЕЗД 377 КМ","2705845","РЗД 377 КМ","RZD 377 KM",NULL,False,"27",False
"963","РАЗ'ЕЗД 402 КМ","2705846","РЗД 402 КМ","RZD 402 KM",NULL,False,"27",False
"964","РАЗ'ЕЗД 414 КМ","2705847","РЗД 414 КМ","RZD 414 KM",NULL,False,"27",False
"965","РАЗ'ЕЗД 441 КМ","2705848","РЗД 441 КМ","RZD 441 KM",NULL,False,"27",False
"966","РАЗ'ЕЗД N472","2705849","РЗД N472","RZD N472",NULL,False,"27",False
"967","РАЗ'ЕЗД N470","2705850","РЗД N470","RZD N470",NULL,False,"27",False
"968","РАЗ'ЕЗД N469","2705851","РЗД N469","RZD N469",NULL,False,"27",False
"969","РАЗ'ЕЗД N468","2705852","РЗД N468","RZD N468",NULL,False,"27",False
"970","РАЗ'ЕЗД N467","2705853","РЗД N467","RZD N467",NULL,False,"27",False
"971","РАЗ'ЕЗД N465","2705854","РЗД N465","RZD N465",NULL,False,"27",False
"972","РАЗ'ЕЗД N464","2705855","РЗД N464","RZD N464",NULL,False,"27",False
"973","РАЗ'ЕЗД N463","2705856","РЗД N463","RZD N463",NULL,False,"27",False
"974","РАЗ'ЕЗД N461","2705857","РЗД N461","RZD N461",NULL,False,"27",False
"975","ОСТ.ПУНКТ N307","2705859","ОП N307","OP N307",NULL,False,"27",False
"976","ТАСКЕСКЕН","2705860","ТАСКЕСКЕН","TASKESKEN",NULL,False,"27",False
"977","РАЗ'ЕЗД 496 КМ","2705861","РЗД 496 КМ","RZD 496 KM",NULL,False,"27",False
"978","ОСТ.ПУНКТ 2057 КМ","2705862","ОП 2057 КМ","OP 2057 KM",NULL,False,"27",False
"979","РАЗ'ЕЗД 16","2705863","РАЗ'ЕЗД 16","RAZEZD 16",NULL,False,"27",False
"980","РАЗ'ЕЗД N15","2705864","РЗД N15","RZD N15",NULL,False,"27",False
"981","НАРЫН","2705865","НАРЫН","NARYN",NULL,False,"27",False
"982","САЗАНКУРАК","2705866","САЗАНКУРАК","SAZANKURAK",NULL,False,"27",False
"983","РАЗ'ЕЗД N11","2705867","РЗД N11","RZD N11",NULL,False,"27",False
"984","РАЗ'ЕЗД N10","2705868","РЗД N10","RZD N10",NULL,False,"27",False
"985","РАЗ'ЕЗД N9","2705869","РЗД N9","RZD N9",NULL,False,"27",False
"986","РАЗ'ЕЗД N7","2705870","РЗД N7","RZD N7",NULL,False,"27",False
"987","ЖОЛТОБЕ","2705871","ЖОЛТОБЕ","ZHOLTOBE",NULL,False,"27",False
"988","РАЗ'ЕЗД N5","2705872","РЗД N5","RZD N5",NULL,False,"27",False
"989","РАЗ'ЕЗД N4","2705873","РЗД N4","RZD N4",NULL,False,"27",False
"990","ДИНЫ НУРПЕИСОВОЙ","2705874","ДИНЫ НУРПЕ","DINY NURPE",NULL,False,"27",False
"991","ОСТ.ПУНКТ 2073 КМ","2705875","ОП 2073 КМ","OP 2073 KM",NULL,False,"27",False
"992","РАЗ'ЕЗД N15","2705877","РЗД N15","RZD N15",NULL,False,"27",False
"993","САРГА","2705881","САРГА","SARGA",NULL,False,"27",False
"994","БАСТАУ","2705882","БАСТАУ","BASTAU",NULL,False,"27",False
"995","АКБОБЕК","2705883","АКБОБЕК","AKBOBEK",NULL,False,"27",False
"996","БОПАЙ","2705884","БОПАЙ","BOPAI",NULL,False,"27",False
"997","ТАЙГЫР","2705885","ТАЙГЫР","TAIGYR",NULL,False,"27",False
"998","КУРМАШ","2705886","КУРМАШ","KURMASH",NULL,False,"27",False
"999","БЕСТОРТКОЛЬ","2705887","БЕСТОРТКОЛЬ","BESTORTKOL",NULL,False,"27",False
"1000","БОЛАШАК","2705888","БОЛАШАК","BOLASHAK",NULL,False,"27",False
"1001","ОСТ.ПУНКТ 2136 КМ","2705889","ОП 2136 КМ","OP 2136 KM",NULL,False,"27",False
"1002","ОСТ.ПУНКТ 2160 КМ","2705890","ОП 2160 КМ","OP 2160 KM",NULL,False,"27",False
"1003","ОСТ.ПУНКТ 2176 КМ","2705891","ОП 2176 КМ","OP 2176 KM",NULL,False,"27",False
"1004","ОСТ.ПУНКТ 2207 КМ","2705892","ОП 2207 КМ","OP 2207 KM",NULL,False,"27",False
"1005","РАЗ'ЕЗД Р","2705893","РЗД Р","RZD R",NULL,False,"27",False
"1006","ОСТ.ПУНКТ 2262 КМ","2705895","ОП 2262 КМ","OP 2262 KM",NULL,False,"27",False
"1007","ОСТ.ПУНКТ 2270 КМ","2705896","ОП 2270 КМ","OP 2270 KM",NULL,False,"27",False
"1008","ОСТ.ПУНКТ 2304 КМ","2705899","ОП 2304 КМ","OP 2304 KM",NULL,False,"27",False
"1009","ОСТ.ПУНКТ 1864 КМ","2706780","ОП 1864 КМ","OP 1864 KM",NULL,False,"27",False
"1010","ОСТ.ПУНКТ 137 КМ","2706781","ОП 137 КМ","OP 137 KM",NULL,False,"27",False
"1011","РАЗ'ЕЗД N60","2706791","РЗД N60","RZD N60",NULL,False,"27",False
"1012","ТОБЫЛГЫ","2706792","ТОБЫЛГЫ","TOBYLGY",NULL,False,"27",False
"1013","БУЙРЕКТОБЕ","2706795","БУЙРЕКТОБЕ","BUIREKTOBE",NULL,False,"27",False
"1014","АСТ-Н-ЖОЛ","2707701","АСТ-Н-ЖОЛ","",NULL,False,"27",False
"1015","ФКС","2707703","ФКС","",NULL,False,"27",False
"1016","ТЕСТ","2707704","ТЕСТ","",NULL,False,"27",False
"1017","ВН-САЙТЫ-Б","2707705","ВН-САЙТЫ-Б","",NULL,False,"27",False
"1018","САЙТ-КЗХ-2","2707706","САЙТ-КЗХ-2","",NULL,False,"27",False
"1019","ИВОВ","2707707","ИВОВ","",NULL,False,"27",False
"1020","ФКС-АОПП","2707708","ФКС-АОПП","",NULL,False,"27",False
"1021","АСТАНА-АП","2707709","АСТАНА-АП","",NULL,False,"27",False
"1022","ЛИСТ-ОЖ","2707710","ЛИСТ-ОЖ","",NULL,False,"27",False
"1023","ТЕХ-КВОТЫ","2707711","ТЕХ-КВОТЫ","",NULL,False,"27",False
"1024","САЙТ-Н-КАС","2707712","САЙТ-Н-КАС","",NULL,False,"27",False
"1025","КОКШЕТ-СВ","2707718","КОКШЕТ-СВ","",NULL,False,"27",False
"1026","КОКШЕТ-БЖС","2707720","КОКШЕТ-БЖС","",NULL,False,"27",False
"1027","АСТАНА-ТКМ","2707722","АСТАНА-ТКМ","",NULL,False,"27",False
"1028","АСТАНА-БЖС","2707725","АСТАНА-БЖС","",NULL,False,"27",False
"1029","АСТАНА-АИК","2707728","АСТАНА-АИК","",NULL,False,"27",False
"1030","П-ПАВЛ-БЖС","2707733","П-ПАВЛ-БЖС","",NULL,False,"27",False
"1031","П-ПАВЛ-СВ","2707734","П-ПАВЛ-СВ","",NULL,False,"27",False
"1032","АСТАНА-ЮНИ","2707745","АСТАНА-ЮНИ","",NULL,False,"27",False
"1033","КАР-П-ШП","2707747","КАР-П-ШП","",NULL,False,"27",False
"1034","АКТАУ-АБМ","2707753","АКТАУ-АБМ","",NULL,False,"27",False
"1035","КОСТАН-БЕК","2707754","КОСТАН-БЕК","",NULL,False,"27",False
"1036","КОСТАН-ЛАВ","2707755","КОСТАН-ЛАВ","",NULL,False,"27",False
"1037","РУДНЫЙ-ЭКО","2707756","РУДНЫЙ-ЭКО","",NULL,False,"27",False
"1038","РУДНЫЙ-ИПК","2707757","РУДНЫЙ-ИПК","",NULL,False,"27",False
"1039","ШАЛКАР-ШП","2707759","ШАЛКАР-ШП","",NULL,False,"27",False
"1040","АКТАУ-ШП","2707760","АКТАУ-ШП","",NULL,False,"27",False
"1041","К-ОРДА-ШП","2707761","К-ОРДА-ШП","",NULL,False,"27",False
"1042","С-АГАШ-ШП","2707762","С-АГАШ-ШП","",NULL,False,"27",False
"1043","К-ОРДА-АБМ","2707763","К-ОРДА-АБМ","",NULL,False,"27",False
"1044","КАЗАЛ-АБМ","2707764","КАЗАЛ-АБМ","",NULL,False,"27",False
"1045","АКТОБЕ-ЮНИ","2707765","АКТОБЕ-ЮНИ","",NULL,False,"27",False
"1046","АККИСТ-БЖС","2707769","АККИСТ-БЖС","",NULL,False,"27",False
"1047","ПАВЛОД-СВ","2707770","ПАВЛОД-СВ","",NULL,False,"27",False
"1048","АККИСТ-КАР","2707771","АККИСТ-КАР","",NULL,False,"27",False
"1049","КОСТАН-СВ","2707772","КОСТАН-СВ","",NULL,False,"27",False
"1050","КОСТАН-ТАЛ","2707773","КОСТАН-ТАЛ","",NULL,False,"27",False
"1051","КАР-П-ТАЛ","2707775","КАР-П-ТАЛ","",NULL,False,"27",False
"1052","РУДНЫЙ-ТАЛ","2707776","РУДНЫЙ-ТАЛ","",NULL,False,"27",False
"1053","ЛИСАКО-ТАЛ","2707777","ЛИСАКО-ТАЛ","",NULL,False,"27",False
"1054","УЗ-АГА-ШП","2707778","УЗ-АГА-ШП","",NULL,False,"27",False
"1055","КОСТАН-АЙС","2707779","КОСТАН-АЙС","",NULL,False,"27",False
"1056","ЧИИЛИ-ТКМ","2707780","ЧИИЛИ-ТКМ","",NULL,False,"27",False
"1057","ЧИИЛИ-АБМ","2707782","ЧИИЛИ-АБМ","",NULL,False,"27",False
"1058","КАР-П-СВ","2707785","КАР-П-СВ","",NULL,False,"27",False
"1059","АСТАНА-КОМ","2707786","АСТАНА-КОМ","",NULL,False,"27",False
"1060","АЯГОЗ-СВ","2707794","АЯГОЗ-СВ","",NULL,False,"27",False
"1061","ШЕТПЕ-СВ","2707795","ШЕТПЕ-СВ","",NULL,False,"27",False
"1062","СТЕПНО-СВ","2707797","СТЕПНО-СВ","",NULL,False,"27",False
"1063","КАР-П-АБМ","2707798","КАР-П-АБМ","",NULL,False,"27",False
"1064","БАЙКОН-ТКМ","2707801","БАЙКОН-ТКМ","",NULL,False,"27",False
"1065","АКТАУ-ТАЛ","2707802","АКТАУ-ТАЛ","",NULL,False,"27",False
"1066","АКТОБЕ-ШП","2707804","АКТОБЕ-ШП","",NULL,False,"27",False
"1067","АКТОБЕ-ТКМ","2707805","АКТОБЕ-ТКМ","",NULL,False,"27",False
"1068","АКТОБЕ-ТАЛ","2707807","АКТОБЕ-ТАЛ","",NULL,False,"27",False
"1069","АТЫРАУ-СВ","2707808","АТЫРАУ-СВ","",NULL,False,"27",False
"1070","АТЫРАУ-ТКМ","2707809","АТЫРАУ-ТКМ","",NULL,False,"27",False
"1071","МАНГЫШ-СВ","2707810","МАНГЫШ-СВ","",NULL,False,"27",False
"1072","АКСАЙ-ТКМ","2707811","АКСАЙ-ТКМ","",NULL,False,"27",False
"1073","АКТАУ-ТКМ","2707814","АКТАУ-ТКМ","",NULL,False,"27",False
"1074","АКТАУ-ЭБР","2707815","АКТАУ-ЭБР","",NULL,False,"27",False
"1075","К-ОРДА-АЛТ","2707817","К-ОРДА-АЛТ","",NULL,False,"27",False
"1076","К-ОРДА-СВ","2707820","К-ОРДА-СВ","",NULL,False,"27",False
"1077","УРАЛЬС-КАР","2707821","УРАЛЬС-КАР","",NULL,False,"27",False
"1078","КУЛЬС-ТКМ","2707824","КУЛЬС-ТКМ","",NULL,False,"27",False
"1079","ТЮРАТ-ТКМ","2707825","ТЮРАТ-ТКМ","",NULL,False,"27",False
"1080","К-ОРДА-ТКМ","2707826","К-ОРДА-ТКМ","",NULL,False,"27",False
"1081","КАЗАЛ-ТКМ","2707828","КАЗАЛ-ТКМ","",NULL,False,"27",False
"1082","ШАЛКАР-СВ","2707829","ШАЛКАР-СВ","",NULL,False,"27",False
"1083","К-АГАШ-СВ","2707830","К-АГАШ-СВ","",NULL,False,"27",False
"1084","ЧИМКЕН-ЖБ","2707833","ЧИМКЕН-ЖБ","",NULL,False,"27",False
"1085","Ж-АГАШ-АБМ","2707849","Ж-АГАШ-АБМ","",NULL,False,"27",False
"1086","К-ОРДА-ТКМ","2707852","К-ОРДА-ТКМ","",NULL,False,"27",False
"1087","АРАЛ-КУР","2707853","АРАЛ-КУР","",NULL,False,"27",False
"1088","АКТАУ-СВ","2707854","АКТАУ-СВ","",NULL,False,"27",False
"1089","С-АГАШ-СВ","2707858","С-АГАШ-СВ","",NULL,False,"27",False
"1090","ЧИМКЕНТ-СВ","2707862","ЧИМКЕНТ-СВ","",NULL,False,"27",False
"1091","Ж-ОЗЕН-СВ","2707864","Ж-ОЗЕН-СВ","",NULL,False,"27",False
"1092","УРАЛЬСК-СВ","2707876","УРАЛЬСК-СВ","",NULL,False,"27",False
"1093","ТЕНГИЗ-КАР","2707878","ТЕНГИЗ-КАР","",NULL,False,"27",False
"1094","УЗЕНЬ-ТАЛ","2707879","УЗЕНЬ-ТАЛ","",NULL,False,"27",False
"1095","МАНГЫШ-БЖС","2707881","МАНГЫШ-БЖС","",NULL,False,"27",False
"1096","БЕЙНЕУ-БЖС","2707882","БЕЙНЕУ-БЖС","",NULL,False,"27",False
"1097","АТЫРАУ-КАР","2707884","АТЫРАУ-КАР","",NULL,False,"27",False
"1098","КУЛЬС-КАР","2707885","КУЛЬС-КАР","",NULL,False,"27",False
"1099","АКТОБЕ-СВ","2707886","АКТОБЕ-СВ","",NULL,False,"27",False
"1100","МАНГИС-АБМ","2707889","МАНГИС-АБМ","",NULL,False,"27",False
"1101","МАНГИС-АТУ","2707890","МАНГИС-АТУ","",NULL,False,"27",False
"1102","КАЗАЛ-СВ","2707894","КАЗАЛ-СВ","",NULL,False,"27",False
"1103","АСТАНА-1","2708000","АСТАНА-1","ASTANA-1",NULL,False,"27",False
"1104","АСТАНА","2708001","АСТАНА","ASTANA",NULL,False,"27",False
"1105","ШОККАРАГАЙ","2708005","ШОККАРАГАЙ","SHOKKARAGAI",NULL,False,"27",False
"1106","КАРАГАЛИНСКАЯ","2708007","КАРАГАЛИНС","KARAGALINS",NULL,False,"27",False
"1107","ШУКУРКУЛЬ","2708018","ШУКУРКУЛЬ","SHUKURKUL",NULL,False,"27",False
"1108","ЕКИБАСТУЗ 3","2708020","ЕКИБАСТ З","EKIBAST Z",NULL,False,"27",False
"1109","ЭКИБАСТУЗ СЕВЕРНЫЙ","2708021","ЭКИБАС СЕВ","EKIBAS SEV",NULL,False,"27",False
"1110","ЕКИБАСТУЗ 2","2708022","ЕКИБАСТ 2","EKIBAST 2",NULL,False,"27",False
"1111","ЩЕБЗАВОД","2708023","ЩЕБЗАВОД","SCEBZAVOD",NULL,False,"27",False
"1112","КАРАБАЛЫК","2708025","КАРАБАЛЫК","KARABALYK",NULL,False,"27",False
"1113","ЖАНАСУ","2708026","ЖАНАСУ","JANASU",NULL,False,"27",False
"1114","ДУДАКОВКА","2708039","ДУДАКОВКА","DUDAKOVKA",NULL,False,"27",False
"1115","ОРТАС","2708040","ОРТАС","ORTAS",NULL,False,"27",False
"1116","РАЗ'ЕЗД N5","2708046","РЗД N5","RZD N5",NULL,False,"27",False
"1117","РАЗ'ЕЗД 17 КМ","2708052","РЗД 17 КМ","RZD 17 KM",NULL,False,"27",False
"1118","РАЗ'ЕЗД 69 КМ","2708054","РЗД 69 КМ","RZD 69 KM",NULL,False,"27",False
"1119","РАЗ'ЕЗД 117 КМ","2708055","РЗД 117 КМ","RZD 117 KM",NULL,False,"27",False
"1120","ОСТ.ПУНКТ 189 КМ","2708056","ОП 189 КМ","OP 189 KM",NULL,False,"27",False
"1121","БЛОК ПОСТ 366 КМ","2708057","БП","BP",NULL,False,"27",False
"1122","РАЗ'ЕЗД N60","2708058","РЗД N60","RZD N60",NULL,False,"27",False
"1123","ТЕГИСЖОЛ","2708059","ТЕГИСЖОЛ","TEGISJOL",NULL,False,"27",False
"1124","СОКЫР","2708061","СОКЫР","SOKYR",NULL,False,"27",False
"1125","ПОСТ N5","2708062","П N5","P N5",NULL,False,"27",False
"1126","ЖАЙРЕМ","2708063","ЖАЙРЕМ","JAIREM",NULL,False,"27",False
"1127","РОЖДЕСТВЕНКА","2708064","РОЖДЕСТВЕН","ROJDESTVEN",NULL,False,"27",False
